x,y,z,target,target_name
49.73,11.18,11.02,0.0,pitch
49.73,11.18,11.02,0.0,pitch
50.82,11.18,7.55,0.0,pitch
50.82,11.18,7.55,0.0,pitch
50.82,11.18,7.55,0.0,pitch
51.36,11.18,4.18,0.0,pitch
51.36,11.18,4.18,0.0,pitch
51.36,11.18,4.18,0.0,pitch
51.73,11.45,1.33,0.0,pitch
51.73,11.45,1.33,0.0,pitch
51.73,11.45,1.33,0.0,pitch
51.82,11.64,-0.82,0.0,pitch
51.82,11.64,-0.82,0.0,pitch
51.82,11.64,-0.82,0.0,pitch
52.09,11.55,-2.45,0.0,pitch
52.09,11.55,-2.45,0.0,pitch
52.09,11.55,-2.45,0.0,pitch
52.09,11.55,-2.45,0.0,pitch
52.0,11.09,-3.27,0.0,pitch
52.0,11.09,-3.27,0.0,pitch
52.0,11.09,-3.27,0.0,pitch
52.27,10.91,-2.96,0.0,pitch
52.27,10.91,-2.96,0.0,pitch
52.27,10.91,-2.96,0.0,pitch
52.18,11.09,-2.14,0.0,pitch
52.18,11.09,-2.14,0.0,pitch
52.18,11.09,-2.14,0.0,pitch
52.09,11.27,0.2,0.0,pitch
52.09,11.27,0.2,0.0,pitch
52.09,11.27,0.2,0.0,pitch
50.91,11.36,7.45,0.0,pitch
50.91,11.36,7.45,0.0,pitch
50.91,11.36,7.45,0.0,pitch
47.36,11.64,16.63,0.0,pitch
47.36,11.64,16.63,0.0,pitch
47.36,11.64,16.63,0.0,pitch
42.0,12.55,24.69,0.0,pitch
42.0,12.55,24.69,0.0,pitch
42.0,12.55,24.69,0.0,pitch
42.0,12.55,24.69,0.0,pitch
35.45,12.91,31.02,0.0,pitch
35.45,12.91,31.02,0.0,pitch
35.45,12.91,31.02,0.0,pitch
28.18,13.36,35.92,0.0,pitch
28.18,13.36,35.92,0.0,pitch
28.18,13.36,35.92,0.0,pitch
21.09,14.09,39.39,0.0,pitch
21.09,14.09,39.39,0.0,pitch
21.09,14.09,39.39,0.0,pitch
13.45,14.09,41.63,0.0,pitch
13.45,14.09,41.63,0.0,pitch
13.45,14.09,41.63,0.0,pitch
6.82,14.45,42.76,0.0,pitch
6.82,14.45,42.76,0.0,pitch
6.82,14.45,42.76,0.0,pitch
1.09,15.36,42.76,0.0,pitch
1.09,15.36,42.76,0.0,pitch
1.09,15.36,42.76,0.0,pitch
1.09,15.36,42.76,0.0,pitch
-6.36,15.64,42.24,0.0,pitch
-6.36,15.64,42.24,0.0,pitch
-6.36,15.64,42.24,0.0,pitch
-14.27,15.82,40.61,0.0,pitch
-14.27,15.82,40.61,0.0,pitch
-14.27,15.82,40.61,0.0,pitch
-20.91,16.0,38.27,0.0,pitch
-20.91,16.0,38.27,0.0,pitch
-20.91,16.0,38.27,0.0,pitch
-27.73,16.0,34.69,0.0,pitch
-27.73,16.0,34.69,0.0,pitch
-27.73,16.0,34.69,0.0,pitch
-34.73,14.91,30.0,0.0,pitch
-34.73,14.91,30.0,0.0,pitch
-34.73,14.91,30.0,0.0,pitch
-39.45,14.55,25.51,0.0,pitch
-39.45,14.55,25.51,0.0,pitch
-39.45,14.55,25.51,0.0,pitch
-42.82,15.09,21.02,0.0,pitch
-42.82,15.09,21.02,0.0,pitch
-42.82,15.09,21.02,0.0,pitch
-46.09,15.36,15.2,0.0,pitch
-46.09,15.36,15.2,0.0,pitch
-46.09,15.36,15.2,0.0,pitch
-48.45,15.64,9.08,0.0,pitch
-48.45,15.64,9.08,0.0,pitch
-48.45,15.64,9.08,0.0,pitch
-49.73,15.55,4.29,0.0,pitch
-49.73,15.55,4.29,0.0,pitch
-49.73,15.55,4.29,0.0,pitch
-50.18,15.45,0.61,0.0,pitch
-50.18,15.45,0.61,0.0,pitch
-50.18,15.45,0.61,0.0,pitch
-50.36,15.27,-3.27,0.0,pitch
-50.36,15.27,-3.27,0.0,pitch
-50.36,15.27,-3.27,0.0,pitch
-50.18,14.82,-7.24,0.0,pitch
-50.18,14.82,-7.24,0.0,pitch
-50.18,14.82,-7.24,0.0,pitch
-49.64,14.55,-10.61,0.0,pitch
-49.64,14.55,-10.61,0.0,pitch
-49.64,14.55,-10.61,0.0,pitch
-49.0,14.55,-12.96,0.0,pitch
-49.0,14.55,-12.96,0.0,pitch
-49.0,14.55,-12.96,0.0,pitch
-48.27,14.82,-14.8,0.0,pitch
-48.27,14.82,-14.8,0.0,pitch
-48.27,14.82,-14.8,0.0,pitch
-47.73,15.27,-16.43,0.0,pitch
-47.73,15.27,-16.43,0.0,pitch
-47.55,15.45,-16.63,0.0,pitch
-47.55,15.45,-16.63,0.0,pitch
-47.55,15.45,-16.63,0.0,pitch
-47.73,15.18,-16.43,0.0,pitch
-47.73,15.18,-16.43,0.0,pitch
-47.73,15.18,-16.43,0.0,pitch
-48.36,14.82,-15.31,0.0,pitch
-48.36,14.82,-15.31,0.0,pitch
-48.36,14.82,-15.31,0.0,pitch
-48.82,15.0,-12.86,0.0,pitch
-48.82,15.0,-12.86,0.0,pitch
-48.82,15.0,-12.86,0.0,pitch
-49.91,14.73,-7.96,0.0,pitch
-49.91,14.73,-7.96,0.0,pitch
-49.91,14.73,-7.96,0.0,pitch
-50.36,14.45,-1.63,0.0,pitch
-50.36,14.45,-1.63,0.0,pitch
-50.36,14.45,-1.63,0.0,pitch
-49.27,14.55,6.12,0.0,pitch
-49.27,14.55,6.12,0.0,pitch
-49.27,14.55,6.12,0.0,pitch
-46.18,14.73,14.69,0.0,pitch
-46.18,14.73,14.69,0.0,pitch
-46.18,14.73,14.69,0.0,pitch
-41.91,15.09,21.73,0.0,pitch
-41.91,15.09,21.73,0.0,pitch
-41.91,15.09,21.73,0.0,pitch
-36.91,14.73,27.65,0.0,pitch
-36.91,14.73,27.65,0.0,pitch
-36.91,14.73,27.65,0.0,pitch
-30.09,14.36,33.37,0.0,pitch
-30.09,14.36,33.37,0.0,pitch
-30.09,14.36,33.37,0.0,pitch
-21.09,13.18,38.67,0.0,pitch
-21.09,13.18,38.67,0.0,pitch
-21.09,13.18,38.67,0.0,pitch
-11.91,12.0,41.84,0.0,pitch
-11.91,12.0,41.84,0.0,pitch
-11.91,12.0,41.84,0.0,pitch
-3.64,11.18,43.27,0.0,pitch
-3.64,11.18,43.27,0.0,pitch
-3.64,11.18,43.27,0.0,pitch
3.27,9.45,43.67,0.0,pitch
3.27,9.45,43.67,0.0,pitch
3.27,9.45,43.67,0.0,pitch
9.73,7.82,43.47,0.0,pitch
9.73,7.82,43.47,0.0,pitch
9.73,7.82,43.47,0.0,pitch
9.73,7.82,43.47,0.0,pitch
16.82,6.73,41.94,0.0,pitch
16.82,6.73,41.94,0.0,pitch
16.82,6.73,41.94,0.0,pitch
23.09,6.27,39.8,0.0,pitch
23.09,6.27,39.8,0.0,pitch
23.09,6.27,39.8,0.0,pitch
28.91,6.45,36.84,0.0,pitch
28.91,6.45,36.84,0.0,pitch
28.91,6.45,36.84,0.0,pitch
28.91,6.45,36.84,0.0,pitch
33.64,6.91,33.57,0.0,pitch
33.64,6.91,33.57,0.0,pitch
33.64,6.91,33.57,0.0,pitch
37.91,8.18,29.8,0.0,pitch
37.91,8.18,29.8,0.0,pitch
37.91,8.18,29.8,0.0,pitch
41.91,9.27,25.31,0.0,pitch
41.91,9.27,25.31,0.0,pitch
41.91,9.27,25.31,0.0,pitch
44.36,9.09,22.14,0.0,pitch
44.36,9.09,22.14,0.0,pitch
44.36,9.09,22.14,0.0,pitch
44.36,9.09,22.14,0.0,pitch
45.82,8.82,20.0,0.0,pitch
45.82,8.82,20.0,0.0,pitch
45.82,8.82,20.0,0.0,pitch
47.73,8.91,16.73,0.0,pitch
47.73,8.91,16.73,0.0,pitch
47.73,8.91,16.73,0.0,pitch
49.64,8.55,12.65,0.0,pitch
49.64,8.55,12.65,0.0,pitch
49.64,8.55,12.65,0.0,pitch
50.45,8.45,9.9,0.0,pitch
50.45,8.45,9.9,0.0,pitch
50.45,8.45,9.9,0.0,pitch
50.45,8.45,9.9,0.0,pitch
50.91,9.0,7.45,0.0,pitch
50.91,9.0,7.45,0.0,pitch
50.91,9.0,7.45,0.0,pitch
51.36,9.73,4.69,0.0,pitch
51.36,9.73,4.69,0.0,pitch
51.36,9.73,4.69,0.0,pitch
51.36,9.73,4.69,0.0,pitch
51.82,9.55,2.04,0.0,pitch
51.82,9.55,2.04,0.0,pitch
51.82,9.55,2.04,0.0,pitch
52.18,8.91,0.2,0.0,pitch
52.18,8.91,0.2,0.0,pitch
52.18,8.91,0.2,0.0,pitch
52.36,8.82,-0.71,0.0,pitch
52.36,8.82,-0.71,0.0,pitch
52.36,8.82,-0.71,0.0,pitch
52.36,8.82,-0.71,0.0,pitch
52.27,8.82,-1.02,0.0,pitch
52.27,8.82,-1.02,0.0,pitch
52.27,8.82,-1.02,0.0,pitch
52.18,8.91,-0.31,0.0,pitch
52.18,8.91,-0.31,0.0,pitch
52.18,8.91,-0.31,0.0,pitch
52.18,9.09,0.51,0.0,pitch
52.18,9.09,0.51,0.0,pitch
52.18,9.09,0.51,0.0,pitch
52.18,9.09,0.51,0.0,pitch
51.91,9.36,1.33,0.0,pitch
51.91,9.36,1.33,0.0,pitch
51.91,9.36,1.33,0.0,pitch
51.27,9.73,5.61,0.0,pitch
51.27,9.73,5.61,0.0,pitch
51.27,9.73,5.61,0.0,pitch
48.09,10.18,15.0,0.0,pitch
48.09,10.18,15.0,0.0,pitch
48.09,10.18,15.0,0.0,pitch
48.09,10.18,15.0,0.0,pitch
42.18,9.55,24.8,0.0,pitch
42.18,9.55,24.8,0.0,pitch
42.18,9.55,24.8,0.0,pitch
34.45,8.82,32.55,0.0,pitch
34.45,8.82,32.55,0.0,pitch
34.45,8.82,32.55,0.0,pitch
27.55,9.18,37.14,0.0,pitch
27.55,9.18,37.14,0.0,pitch
27.55,9.18,37.14,0.0,pitch
21.73,11.0,39.49,0.0,pitch
21.73,11.0,39.49,0.0,pitch
21.73,11.0,39.49,0.0,pitch
16.27,13.09,40.82,0.0,pitch
16.27,13.09,40.82,0.0,pitch
16.27,13.09,40.82,0.0,pitch
16.27,13.09,40.82,0.0,pitch
9.91,14.18,42.14,0.0,pitch
9.91,14.18,42.14,0.0,pitch
9.91,14.18,42.14,0.0,pitch
3.09,14.18,42.76,0.0,pitch
3.09,14.18,42.76,0.0,pitch
3.09,14.18,42.76,0.0,pitch
-4.45,13.64,42.65,0.0,pitch
-4.45,13.64,42.65,0.0,pitch
-4.45,13.64,42.65,0.0,pitch
-13.18,12.45,41.43,0.0,pitch
-13.18,12.45,41.43,0.0,pitch
-13.18,12.45,41.43,0.0,pitch
-21.09,12.27,39.08,0.0,pitch
-21.09,12.27,39.08,0.0,pitch
-21.09,12.27,39.08,0.0,pitch
-27.45,12.73,35.61,0.0,pitch
-27.45,12.73,35.61,0.0,pitch
-27.45,12.73,35.61,0.0,pitch
-34.36,13.36,30.82,0.0,pitch
-34.36,13.36,30.82,0.0,pitch
-34.36,13.36,30.82,0.0,pitch
-40.91,13.09,24.29,0.0,pitch
-40.91,13.09,24.29,0.0,pitch
-40.91,13.09,24.29,0.0,pitch
-44.82,13.82,18.57,0.0,pitch
-44.82,13.82,18.57,0.0,pitch
-44.82,13.82,18.57,0.0,pitch
-46.45,15.18,14.59,0.0,pitch
-46.45,15.18,14.59,0.0,pitch
-46.45,15.18,14.59,0.0,pitch
-48.09,15.73,10.1,0.0,pitch
-48.09,15.73,10.1,0.0,pitch
-48.09,15.73,10.1,0.0,pitch
-49.55,15.27,4.59,0.0,pitch
-49.55,15.27,4.59,0.0,pitch
-49.55,15.27,4.59,0.0,pitch
-50.18,15.0,0.82,0.0,pitch
-50.18,15.0,0.82,0.0,pitch
-50.18,15.0,0.82,0.0,pitch
-50.45,14.36,-2.35,0.0,pitch
-50.45,14.36,-2.35,0.0,pitch
-50.45,14.36,-2.35,0.0,pitch
-50.73,13.0,-5.51,0.0,pitch
-50.73,13.0,-5.51,0.0,pitch
-50.73,13.0,-5.51,0.0,pitch
-50.82,12.09,-8.06,0.0,pitch
-50.82,12.09,-8.06,0.0,pitch
-50.82,12.09,-8.06,0.0,pitch
-50.73,11.45,-10.2,0.0,pitch
-50.73,11.45,-10.2,0.0,pitch
-50.73,11.45,-10.2,0.0,pitch
-50.18,11.09,-12.76,0.0,pitch
-50.18,11.09,-12.76,0.0,pitch
-50.18,11.09,-12.76,0.0,pitch
-49.64,11.18,-15.0,0.0,pitch
-49.64,11.18,-15.0,0.0,pitch
-49.64,11.18,-15.0,0.0,pitch
-49.0,11.18,-16.63,0.0,pitch
-49.0,11.18,-16.63,0.0,pitch
-49.0,11.18,-16.63,0.0,pitch
-48.73,10.82,-17.65,0.0,pitch
-48.73,10.82,-17.65,0.0,pitch
-48.73,10.82,-17.65,0.0,pitch
-48.73,10.73,-17.55,0.0,pitch
-48.73,10.73,-17.55,0.0,pitch
-48.82,10.91,-17.35,0.0,pitch
-48.82,10.91,-17.35,0.0,pitch
-48.82,10.91,-17.35,0.0,pitch
-49.09,10.91,-16.53,0.0,pitch
-49.09,10.91,-16.53,0.0,pitch
-49.09,10.91,-16.53,0.0,pitch
-49.73,11.0,-14.39,0.0,pitch
-49.73,11.0,-14.39,0.0,pitch
-49.73,11.0,-14.39,0.0,pitch
-50.82,11.09,-8.78,0.0,pitch
-50.82,11.09,-8.78,0.0,pitch
-50.82,11.09,-8.78,0.0,pitch
-51.09,11.55,-1.33,0.0,pitch
-51.09,11.55,-1.33,0.0,pitch
-51.09,11.55,-1.33,0.0,pitch
-49.73,12.27,6.22,0.0,pitch
-49.73,12.27,6.22,0.0,pitch
-49.73,12.27,6.22,0.0,pitch
-47.0,13.09,13.47,0.0,pitch
-47.0,13.09,13.47,0.0,pitch
-47.0,13.09,13.47,0.0,pitch
-43.09,13.55,20.2,0.0,pitch
-43.09,13.55,20.2,0.0,pitch
-43.09,13.55,20.2,0.0,pitch
-38.82,13.45,25.82,0.0,pitch
-38.82,13.45,25.82,0.0,pitch
-38.82,13.45,25.82,0.0,pitch
-33.64,12.0,31.12,0.0,pitch
-33.64,12.0,31.12,0.0,pitch
-33.64,12.0,31.12,0.0,pitch
-28.18,10.27,35.41,0.0,pitch
-28.18,10.27,35.41,0.0,pitch
-28.18,10.27,35.41,0.0,pitch
-20.73,9.82,39.18,0.0,pitch
-20.73,9.82,39.18,0.0,pitch
-20.73,9.82,39.18,0.0,pitch
-10.91,10.0,42.14,0.0,pitch
-10.91,10.0,42.14,0.0,pitch
-10.91,10.0,42.14,0.0,pitch
-3.18,10.27,43.16,0.0,pitch
-3.18,10.27,43.16,0.0,pitch
-3.18,10.27,43.16,0.0,pitch
1.91,8.73,43.47,0.0,pitch
1.91,8.73,43.47,0.0,pitch
1.91,8.73,43.47,0.0,pitch
1.91,8.73,43.47,0.0,pitch
7.45,8.09,43.27,0.0,pitch
7.45,8.09,43.27,0.0,pitch
7.45,8.09,43.27,0.0,pitch
15.0,9.0,41.73,0.0,pitch
15.0,9.0,41.73,0.0,pitch
15.0,9.0,41.73,0.0,pitch
22.0,9.36,39.39,0.0,pitch
22.0,9.36,39.39,0.0,pitch
22.0,9.36,39.39,0.0,pitch
22.0,9.36,39.39,0.0,pitch
26.82,8.73,37.35,0.0,pitch
26.82,8.73,37.35,0.0,pitch
26.82,8.73,37.35,0.0,pitch
30.55,8.36,35.1,0.0,pitch
30.55,8.36,35.1,0.0,pitch
30.55,8.36,35.1,0.0,pitch
34.27,8.18,32.45,0.0,pitch
34.27,8.18,32.45,0.0,pitch
34.27,8.18,32.45,0.0,pitch
38.27,8.45,29.08,0.0,pitch
38.27,8.45,29.08,0.0,pitch
38.27,8.45,29.08,0.0,pitch
38.27,8.45,29.08,0.0,pitch
42.09,8.82,24.8,0.0,pitch
42.09,8.82,24.8,0.0,pitch
42.09,8.82,24.8,0.0,pitch
45.09,9.55,20.51,0.0,pitch
45.09,9.55,20.51,0.0,pitch
45.09,9.55,20.51,0.0,pitch
46.91,9.91,17.14,0.0,pitch
46.91,9.91,17.14,0.0,pitch
46.91,9.91,17.14,0.0,pitch
48.55,9.55,13.88,0.0,pitch
48.55,9.55,13.88,0.0,pitch
48.55,9.55,13.88,0.0,pitch
48.55,9.55,13.88,0.0,pitch
50.0,9.18,10.41,0.0,pitch
50.0,9.18,10.41,0.0,pitch
50.0,9.18,10.41,0.0,pitch
51.0,8.82,7.14,0.0,pitch
51.0,8.82,7.14,0.0,pitch
51.0,8.82,7.14,0.0,pitch
51.73,8.09,4.9,0.0,pitch
51.73,8.09,4.9,0.0,pitch
51.73,8.09,4.9,0.0,pitch
51.73,8.09,4.9,0.0,pitch
52.09,7.45,2.76,0.0,pitch
52.09,7.45,2.76,0.0,pitch
52.09,7.45,2.76,0.0,pitch
52.36,7.36,0.92,0.0,pitch
52.36,7.36,0.92,0.0,pitch
52.36,7.36,0.92,0.0,pitch
52.36,7.36,0.92,0.0,pitch
52.64,7.18,-1.33,0.0,pitch
52.64,7.18,-1.33,0.0,pitch
52.64,7.18,-1.33,0.0,pitch
52.64,7.27,-3.16,0.0,pitch
52.64,7.27,-3.16,0.0,pitch
52.64,7.27,-3.16,0.0,pitch
52.64,7.36,-4.08,0.0,pitch
52.64,7.36,-4.08,0.0,pitch
52.64,7.36,-4.08,0.0,pitch
52.55,7.73,-4.29,0.0,pitch
52.55,7.73,-4.29,0.0,pitch
52.55,7.73,-4.29,0.0,pitch
52.55,7.73,-4.29,0.0,pitch
52.55,7.91,-3.78,0.0,pitch
52.55,7.91,-3.78,0.0,pitch
52.55,7.91,-3.78,0.0,pitch
52.45,7.91,-3.27,0.0,pitch
52.45,7.91,-3.27,0.0,pitch
52.45,7.91,-3.27,0.0,pitch
52.45,7.91,-2.65,0.0,pitch
52.45,7.91,-2.65,0.0,pitch
52.45,7.91,-2.65,0.0,pitch
52.36,8.09,-0.31,0.0,pitch
52.36,8.09,-0.31,0.0,pitch
52.36,8.09,-0.31,0.0,pitch
52.36,8.09,-0.31,0.0,pitch
51.82,9.09,3.88,0.0,pitch
51.82,9.09,3.88,0.0,pitch
51.82,9.09,3.88,0.0,pitch
50.36,10.0,9.08,0.0,pitch
50.36,10.0,9.08,0.0,pitch
50.36,10.0,9.08,0.0,pitch
47.73,11.64,14.69,0.0,pitch
47.73,11.64,14.69,0.0,pitch
47.73,11.64,14.69,0.0,pitch
44.82,13.09,19.39,0.0,pitch
44.82,13.09,19.39,0.0,pitch
44.82,13.09,19.39,0.0,pitch
44.82,13.09,19.39,0.0,pitch
40.73,14.27,24.39,0.0,pitch
40.73,14.27,24.39,0.0,pitch
40.73,14.27,24.39,0.0,pitch
34.36,14.27,30.92,0.0,pitch
34.36,14.27,30.92,0.0,pitch
34.36,14.27,30.92,0.0,pitch
26.82,13.45,36.33,0.0,pitch
26.82,13.45,36.33,0.0,pitch
26.82,13.45,36.33,0.0,pitch
21.18,13.27,39.08,0.0,pitch
21.18,13.27,39.08,0.0,pitch
21.18,13.27,39.08,0.0,pitch
17.09,14.64,40.0,0.0,pitch
17.09,14.64,40.0,0.0,pitch
17.09,14.64,40.0,0.0,pitch
13.09,15.73,40.71,0.0,pitch
13.09,15.73,40.71,0.0,pitch
13.09,15.73,40.71,0.0,pitch
7.73,16.27,41.63,0.0,pitch
7.73,16.27,41.63,0.0,pitch
7.73,16.27,41.63,0.0,pitch
7.73,16.27,41.63,0.0,pitch
2.55,16.82,41.94,0.0,pitch
2.55,16.82,41.94,0.0,pitch
2.55,16.82,41.94,0.0,pitch
-4.73,17.27,41.63,0.0,pitch
-4.73,17.27,41.63,0.0,pitch
-4.73,17.27,41.63,0.0,pitch
-12.45,17.55,40.2,0.0,pitch
-12.45,17.55,40.2,0.0,pitch
-12.45,17.55,40.2,0.0,pitch
-20.64,17.55,37.55,0.0,pitch
-20.64,17.55,37.55,0.0,pitch
-20.64,17.55,37.55,0.0,pitch
-27.64,18.0,33.67,0.0,pitch
-27.64,18.0,33.67,0.0,pitch
-27.64,18.0,33.67,0.0,pitch
-32.91,18.45,29.69,0.0,pitch
-32.91,18.45,29.69,0.0,pitch
-32.91,18.45,29.69,0.0,pitch
-37.0,18.55,25.92,0.0,pitch
-37.0,18.55,25.92,0.0,pitch
-37.0,18.55,25.92,0.0,pitch
-40.82,18.45,21.33,0.0,pitch
-40.82,18.45,21.33,0.0,pitch
-40.82,18.45,21.33,0.0,pitch
-43.64,18.73,16.73,0.0,pitch
-43.64,18.73,16.73,0.0,pitch
-43.64,18.73,16.73,0.0,pitch
-45.91,18.55,11.84,0.0,pitch
-45.91,18.55,11.84,0.0,pitch
-45.91,18.55,11.84,0.0,pitch
-47.82,17.91,7.14,0.0,pitch
-47.82,17.91,7.14,0.0,pitch
-47.82,17.91,7.14,0.0,pitch
-48.91,17.09,2.55,0.0,pitch
-48.91,17.09,2.55,0.0,pitch
-48.91,17.09,2.55,0.0,pitch
-49.27,17.0,-1.53,0.0,pitch
-49.27,17.0,-1.53,0.0,pitch
-49.27,17.0,-1.53,0.0,pitch
-49.18,17.45,-4.9,0.0,pitch
-49.18,17.45,-4.9,0.0,pitch
-49.18,17.45,-4.9,0.0,pitch
-49.09,17.09,-8.06,0.0,pitch
-49.09,17.09,-8.06,0.0,pitch
-49.09,17.09,-8.06,0.0,pitch
-48.45,17.0,-10.92,0.0,pitch
-48.45,17.0,-10.92,0.0,pitch
-48.45,17.0,-10.92,0.0,pitch
-48.09,16.55,-13.27,0.0,pitch
-48.09,16.55,-13.27,0.0,pitch
-48.09,16.55,-13.27,0.0,pitch
-47.91,15.55,-15.1,0.0,pitch
-47.91,15.55,-15.1,0.0,pitch
-47.91,15.55,-15.1,0.0,pitch
-47.45,15.09,-16.63,0.0,pitch
-47.45,15.09,-16.63,0.0,pitch
-47.45,15.09,-16.63,0.0,pitch
-47.09,14.64,-18.27,0.0,pitch
-47.09,14.64,-18.27,0.0,pitch
-46.73,14.27,-19.59,0.0,pitch
-46.73,14.27,-19.59,0.0,pitch
-46.73,14.27,-19.59,0.0,pitch
-46.27,14.27,-20.41,0.0,pitch
-46.27,14.27,-20.41,0.0,pitch
-46.27,14.27,-20.41,0.0,pitch
-46.55,14.36,-20.0,0.0,pitch
-46.55,14.36,-20.0,0.0,pitch
-46.55,14.36,-20.0,0.0,pitch
-47.45,14.36,-17.65,0.0,pitch
-47.45,14.36,-17.65,0.0,pitch
-47.45,14.36,-17.65,0.0,pitch
-48.91,14.18,-12.86,0.0,pitch
-48.91,14.18,-12.86,0.0,pitch
-48.91,14.18,-12.86,0.0,pitch
-49.91,14.55,-6.53,0.0,pitch
-49.91,14.55,-6.53,0.0,pitch
-49.91,14.55,-6.53,0.0,pitch
-49.73,14.91,1.33,0.0,pitch
-49.73,14.91,1.33,0.0,pitch
-49.73,14.91,1.33,0.0,pitch
-47.73,15.91,9.18,0.0,pitch
-47.73,15.91,9.18,0.0,pitch
-47.73,15.91,9.18,0.0,pitch
-44.0,16.55,16.94,0.0,pitch
-44.0,16.55,16.94,0.0,pitch
-44.0,16.55,16.94,0.0,pitch
-39.09,16.36,23.98,0.0,pitch
-39.09,16.36,23.98,0.0,pitch
-39.09,16.36,23.98,0.0,pitch
-33.45,16.09,29.8,0.0,pitch
-33.45,16.09,29.8,0.0,pitch
-33.45,16.09,29.8,0.0,pitch
-25.64,15.73,35.31,0.0,pitch
-25.64,15.73,35.31,0.0,pitch
-25.64,15.73,35.31,0.0,pitch
-16.45,15.73,39.39,0.0,pitch
-16.45,15.73,39.39,0.0,pitch
-16.45,15.73,39.39,0.0,pitch
-7.0,14.55,41.84,0.0,pitch
-7.0,14.55,41.84,0.0,pitch
-7.0,14.55,41.84,0.0,pitch
1.73,13.27,42.76,0.0,pitch
1.73,13.27,42.76,0.0,pitch
1.73,13.27,42.76,0.0,pitch
8.82,11.91,42.35,0.0,pitch
8.82,11.91,42.35,0.0,pitch
8.82,11.91,42.35,0.0,pitch
15.27,10.91,41.33,0.0,pitch
15.27,10.91,41.33,0.0,pitch
15.27,10.91,41.33,0.0,pitch
15.27,10.91,41.33,0.0,pitch
20.82,11.18,39.49,0.0,pitch
20.82,11.18,39.49,0.0,pitch
20.82,11.18,39.49,0.0,pitch
25.82,10.91,37.14,0.0,pitch
25.82,10.91,37.14,0.0,pitch
25.82,10.91,37.14,0.0,pitch
30.55,10.91,34.39,0.0,pitch
30.55,10.91,34.39,0.0,pitch
30.55,10.91,34.39,0.0,pitch
35.0,11.0,31.33,0.0,pitch
35.0,11.0,31.33,0.0,pitch
35.0,11.0,31.33,0.0,pitch
38.27,10.36,28.57,0.0,pitch
38.27,10.36,28.57,0.0,pitch
38.27,10.36,28.57,0.0,pitch
41.09,10.36,25.51,0.0,pitch
41.09,10.36,25.51,0.0,pitch
-2.64,14.55,44.39,1.0,yaw
-2.64,14.55,44.39,1.0,yaw
-2.64,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.64,44.39,1.0,yaw
-2.55,14.64,44.39,1.0,yaw
-2.55,14.64,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.55,14.55,44.39,1.0,yaw
-2.45,14.55,44.29,1.0,yaw
-2.45,14.55,44.29,1.0,yaw
-2.45,14.55,44.29,1.0,yaw
-2.55,14.45,44.29,1.0,yaw
-2.55,14.45,44.29,1.0,yaw
-2.55,14.45,44.29,1.0,yaw
-2.45,14.55,44.29,1.0,yaw
-2.45,14.55,44.29,1.0,yaw
-2.45,14.55,44.29,1.0,yaw
-2.55,14.45,44.29,1.0,yaw
-2.55,14.45,44.29,1.0,yaw
-2.55,14.45,44.29,1.0,yaw
-2.45,14.45,44.29,1.0,yaw
-2.45,14.45,44.29,1.0,yaw
-2.45,14.45,44.29,1.0,yaw
-2.45,14.45,44.29,1.0,yaw
-2.45,14.45,44.29,1.0,yaw
-2.45,14.45,44.29,1.0,yaw
-2.45,14.45,44.29,1.0,yaw
-2.45,14.27,44.29,1.0,yaw
-2.45,14.27,44.29,1.0,yaw
-2.45,14.27,44.29,1.0,yaw
-2.36,14.36,44.29,1.0,yaw
-2.36,14.36,44.29,1.0,yaw
-2.36,14.36,44.29,1.0,yaw
-2.36,14.36,44.29,1.0,yaw
-2.36,14.36,44.29,1.0,yaw
-2.36,14.36,44.29,1.0,yaw
-2.64,14.36,44.29,1.0,yaw
-2.64,14.36,44.29,1.0,yaw
-2.64,14.36,44.29,1.0,yaw
-3.18,14.27,44.18,1.0,yaw
-3.18,14.27,44.18,1.0,yaw
-3.18,14.27,44.18,1.0,yaw
-4.09,14.18,44.18,1.0,yaw
-4.09,14.18,44.18,1.0,yaw
-4.09,14.18,44.18,1.0,yaw
-5.0,14.09,43.98,1.0,yaw
-5.0,14.09,43.98,1.0,yaw
-5.0,14.09,43.98,1.0,yaw
-6.18,13.82,43.98,1.0,yaw
-6.18,13.82,43.98,1.0,yaw
-6.18,13.82,43.98,1.0,yaw
-7.45,13.36,43.78,1.0,yaw
-7.45,13.36,43.78,1.0,yaw
-7.45,13.36,43.78,1.0,yaw
-7.45,13.36,43.78,1.0,yaw
-8.45,12.64,43.67,1.0,yaw
-8.45,12.64,43.67,1.0,yaw
-8.45,12.64,43.67,1.0,yaw
